mad3,262193,3,2017-12-08 19:31:42.983007,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:43.142939,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:43.334585,0.0108,2.7626,22.1416,,1.2706,117.1207,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:43.808552,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:44.066204,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:44.266209,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:44.434070,0.0108,2.7626,22.1286,,1.3075,120.5153,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:44.883718,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:45.196316,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:45.366321,1.6302,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:45.556171,0.0108,2.7626,22.1351,,1.3443,123.9100,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:45.987479,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:46.316825,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:46.496054,1.6302,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:46.686057,0.0108,2.7626,22.1351,,1.3811,127.3048,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:47.116867,1.6300,0.0000,21.4723,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:47.426856,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:47.616737,1.6302,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:47.806871,0.0108,2.7629,22.1351,,1.4180,130.6998,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:48.241859,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:48.554575,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:48.744580,1.6302,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:48.914582,0.0108,2.7626,22.1351,,1.4548,134.0946,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:49.363068,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:49.675308,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:49.867019,1.6302,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:50.036955,0.0108,2.7626,22.1286,,1.4732,135.7920,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:50.487030,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:50.797035,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:50.990776,1.6302,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:51.160658,0.0108,2.7630,22.1286,,1.5100,139.1869,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:51.615039,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:51.864056,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:52.114397,1.6304,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:52.234556,0.0108,2.7628,22.1286,,1.5469,142.5819,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:52.736138,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:52.939902,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:53.239996,1.6304,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:53.360039,0.0108,2.7628,22.1286,,1.5837,145.9768,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:53.834191,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:54.064460,1.6290,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:54.364157,1.6304,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:54.484166,0.0108,2.7626,22.1221,,1.6205,149.3715,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:54.932304,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:55.164488,1.6289,0.0000,20.0246,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:55.487963,1.6304,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:55.607966,0.0108,2.7626,22.1221,,1.6574,152.7663,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:56.057970,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:56.297997,1.6290,0.0000,20.0310,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:56.617988,1.6304,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:56.737994,0.0108,2.7629,22.1286,,1.6758,154.4638,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:57.185226,1.6300,0.0000,21.4723,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:35:31.675145,1.6311,0.0000,22.1826,,0.0000,0.0000,PRECHARGE,,,,,,,
mad0,262193,0,2017-12-08 19:35:32.220129,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,0.0135,0.0000,1.6311,0.529827
mad1,262193,1,2017-12-08 19:35:31.700199,3.8132,2.7621,22.0047,,25.8881,6.7890,PRECHARGE,,,,,,,
mad1,262193,1,2017-12-08 19:35:34.379517,,,,,,,,PRECHARGE,6.7890,25.8881,0.0000,-0.0131,2.7621,3.8132,2.567928
mad2,262193,2,2017-12-08 19:35:32.280123,3.7470,0.0000,21.3910,,0.0000,0.0000,PRECHARGE,,,,,,,
mad2,262193,2,2017-12-08 19:35:36.529497,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,-0.0251,0.0000,3.7470,4.592748
mad3,262193,3,2017-12-08 19:35:32.430289,3.7513,0.0000,19.9794,,0.0000,0.0000,PRECHARGE,,,,,,,
mad3,262193,3,2017-12-08 19:35:38.608659,,,,,,,,PRECHARGE,0.0000,0.0000,0.0000,-0.0258,0.0000,3.7513,6.522065
mad0,262193,0,2017-12-08 19:35:35.259828,1.6311,0.0000,22.1556,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:35:37.410702,3.8132,2.7625,21.9590,,64.7169,16.9717,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:35:39.569038,3.7470,0.0000,21.3659,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:35:41.632310,3.7513,0.0000,19.9664,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:35:41.752312,1.6311,0.0000,22.1488,,0.0000,0.0000,CHARGEREST,,,,,,,
